2V2,00:00,Alianza Lima,Gas Ayacucho,1.30,3.75,6.25,-,-,0-1,0-1
281,18:00,Nordsjaelland,AGF Aarhus,2.50,2.90,2.20,1.70,1.65,2-1,3-2
282,18:00,Aldershot,Macclesfield,2.00,3.00,2.70,1.55,1.80,0-1,1-2
283,18:00,Barrow,Solihull Moors,1.40,3.50,5.00,1.85,1.50,2-0,2-1
284,18:00,Boreham Wood,Southport,1.50,3.30,4.30,1.70,1.65,1-0,2-0
285,18:00,Braintree,Tranmere,3.30,3.20,1.70,1.55,1.80,0-0,0-1
286,18:00,Chester City,Bromley,1.80,3.20,3.00,1.75,1.60,0-1,1-1
287,18:00,Dover Athletic,Guiseley,1.40,3.50,5.00,1.95,1.45,0-0,2-0
288,18:00,Gateshead,Eastleigh,2.00,3.00,2.70,1.70,1.65,0-2,2-2
289,18:00,Maidstone,Woking,1.90,3.00,2.90,1.80,1.55,0-2,0-3
290,18:00,North Ferriby,Sutton United,4.00,3.30,1.55,1.75,1.60,1-0,2-1
291,18:00,Torquay,Wrexham,2.20,2.90,2.50,1.60,1.75,0-1,1-1
292,18:00,York City,Dagenham & Rb,2.80,3.20,1.90,1.65,1.70,0-2,0-2
293,18:00,Wimbledon,Bury,1.80,3.10,3.10,1.70,1.65,4-1,5-1
294,18:00,Bolton,Millwall,1.95,3.00,2.80,1.65,1.70,1-0,2-0
295,18:00,Bristol Rovers,Milton Keynes,1.90,3.00,2.90,1.75,1.60,0-0,0-0
296,18:00,Charlton,Port Vale,1.55,3.30,4.00,1.60,1.75,2-0,2-0
297,18:00,Fleetwood,Chesterfield,1.65,3.20,3.60,1.70,1.65,1-0,2-1
298,18:00,Northampton,Peterborough,2.00,3.00,2.70,1.80,1.55,0-0,0-1
299,18:00,Oxford,Coventry,1.85,3.10,3.00,1.65,1.70,3-0,4-1
300,18:00,Rochdale,Swindon,1.80,3.10,3.10,1.65,1.70,1-0,4-0
301,18:00,Scunthorpe,Oldham,1.50,3.30,4.30,1.60,1.75,0-0,1-0
302,18:00,Sheffield Utd,Shrewsbury,1.25,4.00,7.00,1.85,1.50,2-0,2-1
303,18:00,Southend,Bradford,3.00,3.10,1.85,1.55,1.80,1-0,3-0
304,18:00,Walsall,Gillingham,1.90,3.00,2.90,1.70,1.65,1-1,1-2
305,18:00,Accrington,Stevenage,1.80,3.10,3.10,1.65,1.70,0-0,0-1
306,18:00,Barnet,Crewe,2.20,2.90,2.50,1.75,1.60,0-0,0-0
307,18:00,Cambridge,Wycombe,2.00,3.00,2.70,1.50,1.85,0-1,1-2
308,18:00,Carlisle,Exeter,1.65,3.30,3.40,1.85,1.50,1-1,3-2
309,18:00,Cheltenham,Portsmouth,3.30,3.10,1.75,1.65,1.70,0-0,1-1
310,18:00,Doncaster,Hartlepool,1.50,3.30,4.30,1.80,1.55,1-1,2-1
311,18:00,Leyton Orient,Blackpool,2.60,2.90,2.10,1.70,1.65,0-1,1-2
312,18:00,Mansfield,Crawley Town,1.70,3.10,3.50,1.60,1.75,0-0,3-1
313,18:00,Morecambe,Luton,4.00,3.30,1.55,1.85,1.50,0-1,0-2
314,18:00,Notts County,Newport,1.85,3.10,3.00,1.70,1.65,0-2,0-3
315,18:00,Plymouth,Grimsby,1.70,3.10,3.50,1.70,1.65,0-1,0-3
316,18:00,Yeovil,Colchester,2.20,2.90,2.50,1.70,1.65,0-0,2-1
317,18:00,Barnsley,Wigan,2.20,2.90,2.50,1.70,1.65,0-0,0-0
318,18:00,Birmingham,Bristol City,2.10,2.90,2.60,1.60,1.75,0-0,1-0
319,18:00,Blackburn,Brentford,2.50,2.90,2.20,1.60,1.75,3-2,3-2
320,18:00,Cardiff,Huddersfield,2.20,2.90,2.50,1.45,1.95,3-1,3-2
321,18:00,Derby,Rotherham Utd,1.30,3.75,6.25,1.80,1.55,2-0,3-0
322,18:00,Fulham,Sheffield Wed,2.00,3.00,2.70,1.60,1.75,0-1,1-1
323,18:00,Preston,Wolverhampton,2.10,2.90,2.60,1.50,1.85,0-0,0-0
324,18:00,QPR,Norwich,2.80,3.00,1.95,1.65,1.70,2-0,2-1
325,18:00,Reading,Burton Albion,1.75,3.20,3.20,1.60,1.75,2-0,3-0
326,18:00,Ayr United,Falkirk,2.80,3.20,1.90,1.70,1.65,0-1,0-1
327,18:00,Dumbarton,Raith Rovers,2.80,3.20,1.90,1.70,1.65,0-0,0-0
328,18:00,Hibernian,Queen of,1.35,3.60,5.50,1.80,1.55,2-0,4-0
329,18:00,Morton,Dundee Utd,2.90,3.00,1.90,1.65,1.70,0-0,0-0
330,18:00,Airdrie United,Alloa Athletic,2.60,3.20,2.00,1.80,1.55,2-0,2-1
331,18:00,Brechin City,Albion Rovers,1.65,3.20,3.60,1.95,1.45,0-0,0-0
332,18:00,East Fife,Queen`s Park,2.00,3.20,2.60,1.80,1.55,1-1,1-2
333,18:00,Livingston,Peterhead,1.35,3.60,5.50,1.95,1.45,0-1,1-2
334,18:00,Stranraer,Stenhousemuir,1.65,3.20,3.60,1.85,1.50,1-1,3-1
335,18:00,Annan Athletic,Elgin City,2.60,3.20,2.00,1.80,1.55,1-0,1-0
336,18:00,Clyde,Berwick Rangers,1.75,3.20,3.20,1.95,1.45,1-0,3-2
337,18:00,Edinburgh City,Cowdenbeath,2.10,3.10,2.50,1.80,1.55,0-1,1-1
338,18:00,Montrose,Forfar Athletic,3.60,3.30,1.60,1.95,1.45,1-1,1-1
339,18:00,Stirling Albion,Arbroath,2.40,3.20,2.10,1.80,1.55,0-1,2-2
340,18:00,Numancia,Valladolid,2.00,2.90,2.80,1.40,2.05,1-0,2-1
341,18:00,Inverness,Aberdeen,3.10,3.10,1.80,1.65,1.70,1-2,1-3
342,18:00,Motherwell,Partick Thistle,2.50,2.90,2.20,1.70,1.65,2-0,2-0
343,18:00,Glasgow Rangers,FC Dundee,1.25,4.00,7.00,2.05,1.40,0-0,1-0
344,18:00,St. Johnstone,Ross County,1.65,3.20,3.60,1.65,1.70,0-2,2-4
345,18:00,Dynamo Kiev,Stal Metalurh,1.05,6.25,12.50,-,-,1-0,2-1
346,18:00,Shakhtar Donetsk,Karpaty Lviv,1.02,7.00,16.00,-,-,1-1,2-1
348,17:15,Veria,Levadiakos,2.00,2.80,2.90,1.35,2.15,ERT,ERT
349,19:00,Hajduk Split,Lokomotiva,1.35,3.60,5.50,1.85,1.50,0-0,1-0
350,19:00,Estoril,Cova Piadade,1.45,3.40,4.60,-,-,1-0,2-0
351,19:00,Feirense,Academica,1.80,3.00,3.20,-,-,0-0,0-0
352,19:00,Göztepe,Bandırmaspor,1.25,4.00,6.50,1.85,1.50,2-1,3-3
353,19:45,Grasshoppers,Thun,1.80,3.20,3.00,1.95,1.45,1-0,1-1
354,20:00,Genk,Eupen,1.40,3.75,4.60,2.05,1.40,2-0,2-0
355,20:00,Vasas,Ferencvaros,2.70,3.00,2.00,-,-,0-1,1-2
356,20:00,Pogon Szczecin,Wisla Krakow,1.90,2.90,3.00,1.70,1.65,4-1,6-2
357,20:00,Concordia,Steaua Bucuresti,5.00,3.50,1.40,-,-,1-0,1-0
358,20:00,Mallorca,Sevilla II,1.65,3.20,3.60,1.40,2.05,0-2,2-2
359,20:00,Real Oviedo,Levante,2.50,2.70,2.30,1.35,2.15,0-0,2-0
360,20:15,Baumit Jablonec,Liberec,2.00,2.90,2.80,1.60,1.75,1-0,3-0
361,20:15,St. Mirren,Dunfermline,2.00,3.00,2.70,1.75,1.60,0-1,0-1
362,20:30,FC Admira,Wolfsberger AC,2.30,2.90,2.40,1.60,1.75,1-0,4-0
363,20:30,Austria Wien,Ried,1.45,3.40,4.60,1.80,1.55,0-0,2-0
364,20:30,St. Polten,Mattersburg,2.00,3.00,2.70,1.65,1.70,0-0,2-2
365,20:30,Ipswich,Nottingham,1.85,3.10,3.00,1.55,1.80,0-2,0-2
366,19:30,Platanias,Olympiakos,9.00,4.75,1.15,1.80,1.55,ERT,ERT
367,20:30,Heerenveen,Vitesse,1.95,3.20,2.70,1.85,1.50,0-0,1-1
368,20:30,Heracles,Ahead Eagles,1.50,3.60,4.00,1.85,1.50,0-1,2-1
369,21:30,Criciuma,Vasco de,3.75,3.20,1.60,1.65,1.70,0-0,1-0
370,21:30,Londrina,Avai,1.90,3.00,2.90,1.40,2.05,0-0,0-1
371,21:30,Tupi,Nautico,4.30,3.30,1.50,1.70,1.65,0-2,1-4
372,21:30,CD Everton,O Higgins,2.70,3.00,2.00,-,-,2-1,2-2
373,21:45,Willem II,PSV,5.00,4.30,1.30,2.05,1.40,0-0,0-0
374,22:00,KV Oostende,Westerlo,1.30,4.30,5.00,2.30,1.30,1-0,5-0
375,22:00,Beveren,Kortrijk,2.30,2.90,2.40,1.65,1.70,0-1,1-1
376,22:00,Girona,Lugo,1.60,3.20,3.75,1.50,1.85,2-1,3-1
377,22:00,Basel,FC Vaduz,1.05,6.25,12.50,-,-,2-0,6-0
378,22:30,R.Mouscron,AA Gent,4.60,3.40,1.45,1.70,1.65,0-1,0-2
379,22:30,Bahia,Bragantino,1.15,4.75,9.00,1.70,1.65,2-1,3-2
380,22:30,Sampaio Correa,Goianiense,3.00,3.10,1.85,1.70,1.65,0-0,0-1
381,22:30,Vila Nova,Paysandu,1.80,3.00,3.20,1.55,1.80,0-1,2-2
382,22:30,Lechia Gdansk,Wisla Plock,1.55,3.30,4.00,1.70,1.65,0-1,2-1
383,22:45,Excelsior,Sp. Rotterdam,2.50,2.90,2.20,1.80,1.55,2-1,3-2
384,22:45,Groningen,Den Haag,1.75,3.20,3.20,1.75,1.60,1-1,2-1
385,23:00,Estudiantes,Colon,1.45,3.40,4.60,1.45,1.95,0-0,1-0
386,23:00,D.Municipal,Union Comercio,1.45,3.40,4.60,-,-,1-0,2-0
387,23:15,Benfica,Maritimo,1.15,4.75,9.00,-,-,3-0,6-0
136,14:00,Alaves,Etdyol,2.20,2.80,2.60,1.40,2.05,0-0,0-1
137,14:00,Kasımpaşaspor,Karabükspor,1.80,3.10,3.10,1.70,1.65,1-2,2-2
138,14:00,Kayserispor,Gençlerbirliği,2.15,3.00,2.45,1.50,1.85,0-0,0-2
139,14:30,Sampdoria,Sassuolo,1.95,3.00,2.80,1.65,1.70,0-0,3-2
140,17:00,Guingamp,Bordeaux,2.10,2.80,2.70,1.45,1.95,0-1,1-1
141,17:00,Atalanta,Roma,3.20,3.20,1.75,1.95,1.45,0-1,2-1
142,17:00,Bologna,Palermo,1.70,3.10,3.50,1.55,1.80,1-1,3-1
143,17:00,Crotone,Torino,4.00,3.30,1.55,1.80,1.55,0-0,0-2
144,17:00,Empoli,Fiorentina,3.10,3.00,1.85,1.55,1.80,0-1,0-4
145,17:00,Lazio,Genoa,1.45,3.40,4.60,1.85,1.50,1-0,3-1
146,17:30,Hoffenheim,Hamburger Sv,1.45,3.60,4.30,1.95,1.45,1-1,2-2
147,18:15,Valencia,Granada,1.20,4.30,8.00,2.05,1.40,0-1,1-1
148,19:00,Middlesbrough,Chelsea,6.25,3.75,1.30,1.70,1.65,0-1,0-1
149,19:00,Marsilya,Caen,1.50,3.30,4.30,1.70,1.65,0-0,1-0
150,19:30,Werder Bremen,Frankfurt,2.50,2.90,2.20,1.75,1.60,1-0,1-2
151,20:00,Fenerbahçe,Galatasaray,1.60,3.40,3.50,1.95,1.45,1-0,2-0
152,20:30,Sporting Gijon,Real Sociedad,2.80,2.90,2.00,1.50,1.85,1-1,1-3
153,22:45,St Etienne,Nice,1.90,2.90,3.00,1.50,1.85,0-0,0-1
154,22:45,Milan,İnter,2.20,2.90,2.50,1.55,1.80,1-0,2-2
155,22:45,Athletic Bilbao,Villarreal,1.85,3.00,3.10,1.40,2.05,0-0,1-0
259,17:00,Ascoli,Perugia,2.70,2.70,2.20,1.35,2.15,0-1,2-2
388,00:00,Godoy Cruz,Atl.Tigre,2.00,2.90,2.80,1.35,2.15,2-1,2-1
389,00:00,Lanus,Atletico Tucuman,1.55,3.10,4.30,1.40,2.05,0-0,1-0
390,00:00,Union Santa Fe,Temperley,1.70,3.00,3.60,1.30,2.30,2-1,2-1
391,00:00,Union Etdola,Universidad Chile,1.80,3.30,2.90,-,-,2-1,2-3
392,00:30,Pelotas,Regatas,2.00,3.00,2.70,1.65,1.70,0-0,1-0
393,00:30,Ceara,Parana,1.45,3.40,4.60,1.65,1.70,0-0,1-1
394,01:45,Juan Aurich,Sporting Cristal,2.10,2.90,2.60,-,-,0-0,0-0
395,02:00,Huracan,Racing Club,2.90,2.80,2.00,1.30,2.30,0-1,1-1
396,02:00,Chiapas FC,Atlas,2.20,2.90,2.50,1.95,1.45,1-0,1-0
397,02:00,Cruz Azul,Leon,2.00,3.00,2.70,1.75,1.60,0-2,2-3
398,02:30,Concepcion,Huachipato,2.00,3.20,2.60,-,-,2-2,2-2
399,04:00,Morelia,Monterrey,2.90,3.20,1.85,1.80,1.55,0-1,1-2
400,04:00,Tigres,Queretaro,1.45,3.40,4.60,1.95,1.45,0-1,1-2
401,04:05,Pachuca,Club America,1.80,3.20,3.00,1.80,1.55,2-1,3-3
402,06:00,CD Guadalajara,Necaxa,1.75,3.20,3.20,1.80,1.55,1-1,1-1
403,09:00,Newcastle Jets,Central Coast,1.85,3.20,2.90,1.95,1.45,0-1,1-1
404,13:00,Erzurum BŞB,Üsküdar 1908,1.20,3.70,6.50,-,-,1-0,3-1
405,13:00,Ofspor,Ana-Selçukluspor,2.90,3.10,1.70,-,-,0-0,0-1
406,13:00,Sivas 4 Eylül,Kahramanmaraş,1.65,3.10,3.10,-,-,1-0,2-1
407,13:00,Gümüşhanespor,Tokatspor,1.15,4.00,7.50,-,-,1-0,2-0
408,13:00,Hatayspor,1461 Trabzonspor,1.50,3.10,3.75,-,-,1-1,1-1
410,13:30,Fethiyespor,Tepecikspor,1.50,3.20,3.60,-,-,0-0,1-0
411,13:30,Keçiörengücü,Zonguldak KS,1.35,3.30,4.70,-,-,0-0,1-2
412,13:30,Kocaeli Birlik,Diyarbakır BŞB,2.00,3.10,2.30,-,-,0-0,1-0
413,13:30,Pendikspor,Hacettepe,1.70,3.20,2.80,-,-,0-0,1-0
414,13:30,Ankaragücü,Buğsaşspor,1.30,3.50,5.00,-,-,1-0,1-0
415,13:30,Aydınspor 1923,Etimesgut Bld,2.15,3.10,2.15,-,-,0-0,1-0
416,13:30,İnegölspor,Niğde Bld,1.75,3.10,2.80,-,-,0-1,1-1
417,13:30,Karşıyaka,Sarıyer,1.50,3.20,3.60,-,-,1-0,2-0
418,13:30,Kastamonuspor,Tuzlaspor,1.80,3.10,2.65,-,-,1-0,2-0
419,13:30,Kırklarelispor,Eyüp,1.90,3.10,2.45,-,-,1-1,1-2
421,14:00,Reus Deportiu,Tarragona,1.85,2.90,3.20,1.35,2.15,0-0,1-0
422,14:30,Roda,Az Alkmaar,4.00,3.30,1.55,1.80,1.55,1-0,1-1
423,14:30,Krasnodar,Ural,1.35,3.60,5.50,1.55,1.80,0-0,3-0
424,15:00,Randers FC,Viborg,1.60,3.20,3.75,1.55,1.80,1-1,2-1
425,15:00,Eskişehirspor,Yeni Malatyaspor,2.10,3.10,2.45,1.60,1.75,1-0,2-0
426,15:15,Kongsvinger,Rosenborg,10.00,7.00,1.05,2.50,1.25,0-1,0-4
427,15:30,Dyn.Dresden,Fürth,1.85,3.20,2.90,1.80,1.55,1-0,2-1
428,15:30,St. Pauli,Düsseldorf,2.20,2.90,2.50,1.55,1.80,0-1,0-1
429,15:30,Union Berlin,Stuttgart,2.20,2.90,2.50,1.85,1.50,0-1,1-1
430,15:30,Helsingborg,Halmstad,1.45,3.40,4.60,1.70,1.65,0-0,1-2
433,15:45,St. Gallen,Lausanne,1.90,3.20,2.80,1.95,1.45,0-0,2-0
434,15:45,Young Boys,Sion,1.65,3.40,3.30,2.30,1.30,1-2,4-3
435,15:00,Larissa,PAOK,3.10,3.10,1.80,1.40,2.05,ERT,ERT
438,16:15,Leeds Utd,Newcastle,3.20,3.20,1.75,1.60,1.75,0-1,0-2
439,16:30,Zulte Waregem,Anderlecht,2.60,2.90,2.10,1.75,1.60,1-2,3-2
440,16:30,Ajax,Nijmegen,1.05,6.25,12.50,-,-,3-0,5-0
441,16:30,Twente,Utrecht,2.00,3.20,2.60,1.95,1.45,1-1,1-1
442,17:00,HNK Cibalia,NK Osijek,3.20,2.90,1.85,1.35,2.15,0-0,0-2
443,17:00,Sparta Prague,Mfk Karvina,1.05,6.25,12.50,-,-,2-0,3-0
444,17:00,Vizela,Penafiel,2.30,2.90,2.40,-,-,0-0,0-1
445,17:00,Sp.Moscow,Amkar Perm,1.45,3.40,4.60,1.40,2.05,0-0,1-0
446,17:00,Giresunspor,Adanademirspor,1.80,3.20,3.00,1.60,1.75,1-1,1-1
447,17:30,Arka Gdynia,Nieciecza,1.85,3.00,3.10,1.50,1.85,1-2,1-3
448,18:00,Temuco,Santiago Wander,1.70,3.10,3.50,-,-,1-1,2-3
449,18:00,Odense,Brondby,3.60,3.20,1.65,1.75,1.60,1-0,1-0
450,18:00,Getafe,Zaragoza,1.75,3.00,3.40,1.50,1.85,0-0,1-0
451,18:00,Luzern,FC Lugano,1.30,4.30,5.00,2.50,1.25,1-0,2-1
452,18:00,Zirka Kirovohra,Volyn Lutsk,2.00,2.90,2.80,-,-,0-0,2-0
453,17:15,Asteras,Panaitolikos,1.50,3.30,4.30,1.35,2.15,ERT,ERT
454,17:15,Xanthi,PAS Giannina,1.85,2.80,3.30,1.30,2.30,ERT,ERT
455,18:30,Salzburg,Rapid Vienna,1.50,3.60,4.00,1.85,1.50,2-0,2-1
456,18:30,CS Craiova,Astra Giurgiu,1.60,3.20,3.75,-,-,0-1,0-1
457,18:45,Feyenoord,Zwolle,1.15,4.75,9.00,2.50,1.25,1-0,3-0
458,19:00,Slaven Kopriv,HNK Rijeka,5.00,3.50,1.40,1.50,1.85,0-0,0-0
459,19:00,Real Garcilaso,Cesar Vallejo,1.35,3.60,5.50,-,-,1-0,2-0
460,13:30,Bucaspor,Nazilli Bld,1.80,3.20,2.60,-,-,0-0,1-1
463,19:30,Novara,Frosinone,1.85,2.90,3.20,1.45,1.95,0-0,1-2
464,19:30,Zenit,Krylya Sovetov,1.10,5.50,10.00,-,-,2-1,3-1
465,20:00,KV Mechelen,Standard Liege,2.90,3.00,1.90,1.70,1.65,1-1,2-1
466,20:00,Sonderjyske,Midtjylland,3.10,3.10,1.80,1.70,1.65,0-0,1-0
467,20:00,Braga,Santa Clara,1.10,5.50,10.00,-,-,0-0,2-1
468,20:00,Lech Poznan,Slask Wroclaw,1.60,3.20,3.75,1.65,1.70,1-0,3-0
469,20:00,Cadiz,Alcorcon,1.90,2.80,3.20,1.30,2.30,0-1,4-1
470,20:00,Vallecano,Huesca,1.65,3.20,3.60,1.50,1.85,1-1,2-2
476,20:00,Tenerife,UCAM Murcia,1.90,2.80,3.20,1.35,2.15,2-1,2-1
477,19:30,Panathinaikos,AEK,1.65,3.20,3.60,1.40,2.05,ERT,ERT
478,20:30,Vorskla Poltava,Dnipro,1.75,3.10,3.30,-,-,1-1,1-2
479,21:00,Toluca,Santos Laguna,1.65,3.30,3.40,1.70,1.65,0-1,1-2
480,21:30,Antofagasta,Catolica,2.70,3.00,2.00,-,-,1-2,1-5
481,21:30,Alianza Atletico,Alianza Lima,2.50,3.10,2.10,-,-,2-0,4-0
483,22:00,Charleroi,Lokeren,1.60,3.20,3.75,1.60,1.75,2-1,2-1
484,22:00,Paranaense,Sport Recife,-,-,-,-,-,2-0,2-0
485,22:00,Cruzeiro,Santos,-,-,-,-,-,1-0,2-2
486,22:00,Gremio,America Mineiro,-,-,-,-,-,2-0,3-0
487,22:00,Palmeiras,Botafogo,-,-,-,-,-,0-0,1-0
488,22:00,Ponte Preta,Fluminense,-,-,-,-,-,1-0,1-0
489,22:00,Vitoria,Figueirense,-,-,-,-,-,1-0,4-0
490,22:00,Mirandes,Cordoba,2.20,2.80,2.60,1.50,1.85,1-0,1-1
491,22:15,Boavista,Guimaraes,3.00,2.90,1.90,-,-,0-1,1-1
492,23:00,Belgrano,CA Sarmiento,1.65,3.10,3.75,1.35,2.15,0-2,1-2
493,23:00,Independiente,San Lorenzo,1.70,3.00,3.60,1.35,2.15,0-1,1-2
494,23:00,Quilmes,Aldosivi,2.00,2.80,2.90,1.35,2.15,1-0,1-0