401,13:35,Japonya,Suudi Arabistan,1.20,4.30,8.00,,,,,,
404,14:00,Güney Kore,Özbekistan,1.40,3.50,5.00,,,,,,
405,14:35,Çin,Katar,1.85,3.00,3.10,,,,,,
402,15:00,Avustralya,Japonya,1.85,4.30,2.30,,,,,,
403,15:00,Suudi Arabista,Tayland,2.40,2.70,2.40,,,,,,
407,15:00,Tayland,Avustralya,10.00,5.50,1.10,,,,,,
406,15:45,Suriye,İran,7.00,4.00,1.25,,,,,,
408,17:00,Tunus,Moritanya,1.15,4.75,9.00,3.00,1.15,1.65,1.70,1.20,2.70
409,18:20,Birlesik Arap,Irak,1.80,3.00,3.20,,,,,,
410,19:00,Rusya,Romanya,1.70,3.10,3.50,2.50,1.25,1.40,2.05,1.10,3.40
411,20:00,İspanya (U21),Avusturya (U21),1.15,4.75,9.00,4.50,1.02,2.05,1.40,1.35,2.15
412,20:00,Mozambik,Güney Afrika,3.00,2.70,2.00,2.70,1.20,1.55,1.80,1.15,3.00
413,20:30,Polonya (U21),Almanya (U21),3.75,3.20,1.60,,,,,,
414,20:30,Hollanda (U21),Portekiz (U21),2.50,2.90,2.20,,,,,,
415,21:00,Norveç (U21),Sirbistan (U21),2.10,2.80,2.70,2.70,1.20,1.50,1.85,1.10,3.40
416,21:00,Malta,İzlanda,12.50,6.25,1.05,3.40,1.10,1.80,1.55,1.30,2.30
417,21:45,Macaristan,İsveç,2.30,2.90,2.40,2.70,1.20,1.50,1.85,1.10,3.40
419,22:00,Fluminense,Atletico Pr,1.55,3.30,4.00,2.70,1.20,1.50,1.85,1.10,3.40
420,22:00,Ukrayna,Sirbistan,2.10,2.80,2.70,2.50,1.25,1.40,2.05,1.10,3.40
418,22:30,Danimarka,İsveç,2.35,2.90,2.30,,,,,,
421,22:30,Çek Cumhuriyet,Danimarka,2.20,2.80,2.60,2.70,1.20,1.45,1.95,1.10,3.40
422,22:45,Afc Wimbledon,Bury,1.85,3.10,3.00,3.40,1.10,1.75,1.60,1.25,2.50
423,22:45,Bristol Rovers,Crawley,1.30,3.75,6.25,4.50,1.02,1.95,1.45,1.35,2.15
424,22:45,Coventry,Morecambe,1.35,3.60,5.50,4.00,1.05,1.95,1.45,1.35,2.15
425,22:45,Crewe,Cheltenham,2.10,3.00,2.50,2.70,1.20,1.60,1.75,1.15,3.00
426,22:45,Fleetwood Town,Southport,1.20,4.30,8.00,4.50,1.02,2.15,1.35,1.40,2.05
427,22:45,Notts County,Boreham Wood,1.65,3.20,3.60,3.40,1.10,1.70,1.65,1.25,2.50
428,22:45,Rochdale,Maidstone Unite,1.25,4.00,7.00,3.40,1.10,1.85,1.50,1.25,2.50
429,22:45,Solihull Moors,Yeovil,2.70,3.00,2.00,3.40,1.10,1.75,1.60,1.25,2.50
430,22:45,Swindon,Eastleigh,1.60,3.30,3.60,4.00,1.05,1.80,1.55,1.30,2.30
431,22:45,Avusturya,Slovakya,1.65,3.20,3.60,2.70,1.20,1.50,1.85,1.15,3.00
432,22:45,İtalya,Almanya,2.40,2.90,2.30,2.70,1.20,1.55,1.80,1.15,3.00
434,22:45,East Fife,Alloa,4.00,3.30,1.55,4.00,1.05,1.85,1.50,1.35,2.15
435,22:45,Bristol Rovers,Rochdale,2.00,3.75,2.30,,,,,,
436,22:45,Crawley,Maidstone Unite,2.45,2.75,2.30,,,,,,
433,23:00,Kuzey İrlanda,Hirvatistan,2.80,3.00,1.95,2.30,1.30,1.40,2.05,1.05,4.00
437,23:00,Almanya,İngiltere,2.20,3.00,2.40,,,,,,
438,23:00,İspanya,İtalya,2.40,3.20,2.10,,,,,,
439,23:00,İngiltere,İspanya,2.50,2.90,2.20,2.70,1.20,1.55,1.80,1.15,3.00
440,23:00,Fransa,Fildişi Sahili,1.15,4.75,9.00,3.00,1.15,1.70,1.65,1.20,2.70
441,23:00,Fas,Togo,1.50,3.30,4.30,2.70,1.20,1.50,1.85,1.10,3.40
442,23:00,Bolivya,Paraguay,2.20,3.00,2.40,2.70,1.20,1.60,1.75,1.15,3.00
443,00:00,Ekvador,Venezuela,1.15,4.75,9.00,3.40,1.10,2.15,1.35,1.25,2.50
446,01:05,Honduras,Trinidad & Toba,1.30,3.75,6.25,,,,,,
447,02:30,Arjantin,Kolombiya,1.30,3.75,6.25,2.70,1.20,1.60,1.75,1.15,3.00
450,02:30,Şili,Uruguay,2.00,3.00,2.70,2.70,1.20,1.55,1.80,1.15,3.00
448,05:05,Arjantin,Meksika,2.15,3.30,2.30,,,,,,
449,05:05,Kolombiya,Panama,2.40,2.70,2.40,,,,,,
451,05:05,Kosta Rika,Abd,1.80,3.10,3.10,,,,,,
452,05:05,Panama,Meksika,4.60,3.40,1.45,,,,,,
453,05:15,Peru,Brezilya,4.75,3.60,1.40,3.00,1.15,1.70,1.65,1.20,2.70
454,13:00,Duzyurtspor,Muğlaspor,1.45,3.20,3.30,,,,,,
455,13:00,Payasspor,Tarsus İd.Yurdu,2.15,3.10,1.95,,,,,,
456,13:30,Afjet Afyonspo,12 Bingolspor,1.25,3.30,5.00,,,,,,
457,13:30,Adliyespor,Elaziz Belediye,2.45,3.20,1.70,,,,,,
458,13:30,Bergama Bld.,Maltepespor,2.15,3.10,1.95,,,,,,
459,13:30,Darica G.Bir.,Orduspor,1.55,3.20,2.90,,,,,,
460,13:30,Denizli Bld.Sp,Orhangazispor,2.50,3.20,1.70,,,,,,
461,13:30,Sakaryaspor,Diyarbekirspor,1.55,3.10,3.00,,,,,,
462,13:30,Sultanbeyli Bl,Bayrampaşa,2.10,3.10,2.00,,,,,,
444,00:30,Botafogo,Chapecoense,1.55,3.30,4.00,2.70,1.20,1.65,1.75,1.10,3.40
445,00:30,Botafogo,Flamengo,2.40,2.90,2.30,,,,,,
465,00:30,America Mineir,Chapecoense,2.40,2.70,2.40,,,,,,
463,02:00,Coritiba,Santa Cruz,1.35,3.60,5.50,2.70,1.20,1.85,1.50,1.15,3.00
464,02:45,America Mineir,Flamengo,5.00,3.50,1.40,2.70,1.20,1.55,1.80,1.15,3.00
466,02:45,Figueirense,Corinthians,2.40,3.00,2.20,2.70,1.20,1.60,1.75,1.10,3.40
467,02:45,Sport Recife,Cruzeiro,2.00,2.90,2.80,2.70,1.20,1.60,1.75,1.15,3.00
468,20:30,Halmstads,Helsingborg,2.50,2.90,2.20,2.70,1.20,1.55,1.80,1.15,3.00
469,21:30,Astra Giurgiu,Dinamo Bükreş,1.90,2.90,3.00,,,,,,
470,22:45,Dover Athletic,Cambridge,2.10,2.90,2.60,3.40,1.10,1.70,1.65,1.25,2.50
471,00:30,Santos,Vitoria Bahia,1.25,4.00,7.00,3.40,1.10,1.80,1.55,1.30,2.30
472,00:30,Sao Paulo,Gremio,1.80,3.00,3.20,2.70,1.20,1.50,1.85,1.15,3.00
473,02:00,Atletico Mg,Palmeiras,1.90,2.90,3.00,3.40,1.10,1.75,1.60,1.25,2.50
474,02:00,Internacional,Ponte Preta,1.40,3.50,5.00,2.70,1.20,1.55,1.80,1.15,3.00
475,03:10,Gimnasia La Pl,San Lorenzo,2.70,2.80,2.10,2.30,1.30,1.30,2.30,1.05,4.00
101,11:50,Western Sydney,Melbourne City,2.50,3.10,2.10,4.75,1.01,2.05,1.40,1.40,2.05
102,21:00,Lorient,Monaco,3.50,3.10,1.70,3.00,1.15,1.70,1.65,1.20,2.70
103,22:30,B.Leverkusen,Rb Leipzig,2.00,3.00,2.70,3.00,1.15,1.70,1.65,1.20,2.70
104,22:45,Lille,Lyon,2.60,2.80,2.20,2.70,1.20,1.50,1.85,1.15,3.00
105,22:45,R.Betis,Las Palmas,2.00,2.90,2.80,3.00,1.15,1.65,1.70,1.20,2.70
106,13:30,Gaziantepspor,Konyaspor,2.45,3.10,2.10,2.50,1.25,1.45,1.95,1.10,3.40
107,15:00,D.La Coruna,Sevilla,2.90,3.00,1.90,3.00,1.15,1.65,1.70,1.20,2.70
108,15:30,Manchester Utd,Arsenal,2.30,2.90,2.40,3.00,1.15,1.65,1.70,1.20,2.70
109,16:00,Bursaspor,Akhisar Bld.Spo,1.50,3.30,4.30,3.00,1.15,1.70,1.65,1.20,2.70
110,17:00,Chievo,Cagliari,1.70,3.10,3.50,2.70,1.20,1.60,1.75,1.15,3.00
111,17:30,Augsburg,Hertha Berlin,2.20,2.90,2.50,2.70,1.20,1.45,1.95,1.10,3.40
112,17:30,Darmstadt,Ingolstadt,2.70,2.80,2.10,2.50,1.25,1.40,2.05,1.10,3.40
113,17:30,M Gladbach,Köln,1.95,2.90,2.90,2.70,1.20,1.55,1.80,1.15,3.00
114,17:30,Mainz,Freiburg,1.85,3.10,3.00,3.40,1.10,1.80,1.55,1.30,2.30
115,17:30,Wolfsburg,Schalke,2.10,2.90,2.60,3.00,1.15,1.70,1.65,1.20,2.70
116,18:00,Crystal Palace,Manchester City,5.00,4.00,1.35,4.00,1.05,1.95,1.45,1.35,2.15
117,18:00,Everton,Swansea,1.40,3.75,4.60,4.00,1.05,1.85,1.50,1.35,2.15
118,18:00,Southampton,Liverpool,3.00,3.20,1.80,3.40,1.10,1.80,1.55,1.30,2.30
119,18:00,Stoke,Bournemouth,1.95,3.00,2.80,3.00,1.15,1.65,1.70,1.20,2.70
120,18:00,Sunderland,Hull,1.90,2.90,3.00,2.70,1.20,1.50,1.85,1.10,3.40
121,18:00,Watford,Leicester,2.50,2.90,2.20,2.70,1.20,1.55,1.80,1.15,3.00
122,18:15,Barcelona,Malaga,1.05,7.00,10.00,4.75,1.01,3.00,1.15,1.60,1.75
123,19:00,Paris St Germa,Nantes,1.05,6.25,12.50,4.50,1.02,2.05,1.40,1.40,2.05
124,19:00,Adanaspor,Beşiktaş,8.00,4.00,1.20,4.50,1.02,1.95,1.45,1.35,2.15
125,19:00,Osmanlispor,Alanyaspor,1.40,3.40,5.00,3.40,1.10,1.80,1.55,1.30,2.30
126,20:00,Udinese,Napoli,3.60,3.30,1.60,4.00,1.05,1.80,1.55,1.30,2.30
127,20:30,Tottenham,West Ham,1.35,3.60,5.50,3.40,1.10,1.80,1.55,1.25,2.50
128,20:30,B.Dortmund,B.Münih,3.00,3.20,1.80,3.40,1.10,1.80,1.55,1.30,2.30
129,20:30,Eibar,Celta Vigo,2.00,3.00,2.70,3.00,1.15,1.70,1.65,1.20,2.70
130,22:00,Bastia,Montpellier,2.20,2.70,2.70,2.50,1.25,1.40,2.05,1.10,3.40
131,22:00,Nancy,Dijon,2.00,2.90,2.80,2.30,1.30,1.40,2.05,1.05,4.00
132,22:00,Rennes,Angers,2.00,2.90,2.80,2.15,1.35,1.30,2.30,1.02,4.50
133,22:00,Toulouse,Metz,1.30,3.75,6.25,3.00,1.15,1.70,1.65,1.20,2.70
134,22:45,Juventus,Pescara,1.05,6.25,12.50,4.50,1.02,2.50,1.25,1.55,1.80
135,22:45,Atletico Madri,Real Madrid,2.10,2.90,2.60,3.00,1.15,1.70,1.65,1.20,2.70
136,14:00,Alaves,Espanyol,2.20,2.80,2.60,2.50,1.25,1.40,2.05,1.10,3.40
137,14:00,Kasimpaşa,Karabükspor,1.80,3.10,3.10,3.40,1.10,1.70,1.65,1.25,2.50
138,14:00,Kayserispor,Gençlerbirliği,2.15,3.00,2.45,2.70,1.20,1.50,1.85,1.15,3.00
139,14:30,Sampdoria,Sassuolo,1.95,3.00,2.80,3.00,1.15,1.65,1.70,1.20,2.70
140,17:00,Guingamp,Bordeaux,2.10,2.80,2.70,2.70,1.20,1.45,1.95,1.10,3.40
141,17:00,Atalanta,Roma,3.20,3.20,1.75,4.00,1.05,1.95,1.45,1.35,2.15
142,17:00,Bologna,Palermo,1.60,3.20,3.75,2.70,1.20,1.60,1.75,1.15,3.00
143,17:00,Crotone,Torino,4.00,3.30,1.55,3.40,1.10,1.80,1.55,1.25,2.50
144,17:00,Empoli,Fiorentina,3.10,3.00,1.85,2.70,1.20,1.55,1.80,1.15,3.00
145,17:00,Lazio,Genoa,1.45,3.40,4.60,4.00,1.05,1.85,1.50,1.35,2.15
146,17:30,Hoffenheim,Hamburg,1.45,3.60,4.30,4.00,1.05,1.95,1.45,1.35,2.15
147,18:15,Valencia,Granada,1.20,4.30,8.00,4.50,1.02,2.05,1.40,1.35,2.15
148,19:00,Middlesbrough,Chelsea,6.25,3.75,1.30,3.40,1.10,1.70,1.65,1.25,2.50
149,19:00,Marsilya,Caen,1.50,3.30,4.30,3.00,1.15,1.70,1.65,1.20,2.70
150,19:30,Werder Bremen,E.Frankfurt,2.50,2.90,2.20,3.40,1.10,1.75,1.60,1.25,2.50
151,20:00,Fenerbahçe,Galatasaray,1.60,3.40,3.50,4.00,1.05,1.95,1.45,1.35,2.15
152,20:30,Sporting Gijon,R.Sociedad,2.80,2.90,2.00,2.70,1.20,1.50,1.85,1.10,3.40
153,22:45,St Etienne,Nice,1.90,2.90,3.00,2.70,1.20,1.50,1.85,1.10,3.40
154,22:45,Ac Milan,Inter,2.20,2.90,2.50,2.70,1.20,1.55,1.80,1.15,3.00
155,22:45,A.Bilbao,Villarreal,1.85,3.00,3.10,2.50,1.25,1.40,2.05,1.10,3.40
156,19:00,İstanbul Başak,Rizespor,1.25,3.70,7.50,3.40,1.10,1.85,1.50,1.30,2.30
157,20:00,Trabzonspor,Antalyaspor,1.45,3.40,4.60,3.40,1.10,1.80,1.55,1.30,2.30
158,22:45,Leganes,Osasuna,1.70,3.10,3.50,2.50,1.25,1.45,1.95,1.10,3.40
159,23:00,West Bromwich,Burnley,1.75,3.00,3.40,2.30,1.30,1.40,2.05,1.05,4.00